time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2015-02-02 11:18:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:18:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:19:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:19:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:20:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:20:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:21:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:21:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:22:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:22:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:23:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:23:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:24:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:24:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:25:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:25:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:26:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:26:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:27:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:27:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:28:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:28:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:29:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:29:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:30:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:31:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:31:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:32:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:32:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:33:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:33:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:34:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:34:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:35:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:35:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:36:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:36:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:37:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:37:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:38:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:38:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:39:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:39:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:40:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:40:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:41:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:41:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:42:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:42:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:43:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:43:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
